age,earnings,industry,home_geoid,work_geoid
mid,mid,trade_trans_util,060816118002,060816139001
mid,mid,other,060816118002,060816139002
mid,mid,other,060816118002,060816139002
mid,high,other,060816118002,060816139004
high,high,other,060816118002,060816139004
mid,mid,other,060816118002,060816139004
mid,mid,other,060816118002,060816139004
mid,high,other,060816118002,060816139004
mid,mid,other,060816118002,060816139004
mid,high,other,060816118002,060816139005
mid,high,trade_trans_util,060816118002,060855046011
mid,high,trade_trans_util,060816118002,060855046011
low,high,other,060816118002,060855046011
mid,mid,other,060816118002,060855046011
low,mid,other,060816118002,060855046011
low,mid,other,060816118002,060855046011
mid,high,other,060816118002,060855046011
mid,high,other,060816118002,060855046011
low,mid,other,060816118002,060855046011
low,high,other,060816118002,060855046011
high,mid,other,060816118002,060855046011
low,low,other,060816118002,060855046011
mid,high,other,060816118002,060855046011
mid,mid,other,060816118002,060855046011
high,mid,other,060816118002,060855046011
low,high,other,060816118002,060855046011
low,low,other,060816118002,060855046011
low,mid,other,060816118002,060855046011
mid,high,other,060816118002,060855046011
high,high,goods_prod,060816118002,060855046021
high,high,trade_trans_util,060816118002,060855046021
high,high,other,060816118002,060855046021
mid,high,other,060816118002,060855046021
mid,high,other,060816118002,060855046021
mid,high,other,060816118002,060855046021
mid,high,other,060816118002,060855046021
mid,high,trade_trans_util,060816118002,060855046021
mid,low,trade_trans_util,060816118002,060855048021
high,mid,other,060816118002,060855048031
high,mid,other,060816118002,060855084011
low,high,other,060816118002,060855086021
low,high,other,060816118002,060855086021
mid,high,other,060816118002,060855086023
low,high,other,060816118002,060855091021
low,high,other,060816118002,060855091021
mid,low,goods_prod,060816118002,060855091021
low,mid,goods_prod,060816118002,060855091021
mid,mid,goods_prod,060816118002,060855091021
mid,low,goods_prod,060816118002,060855091021
low,high,other,060816118002,060855091051
low,high,other,060816118002,060855091052
low,high,other,060816118002,060855091054
low,mid,trade_trans_util,060816118002,060855091054
low,high,goods_prod,060816118002,060855091061
low,high,other,060816118002,060855091061
high,mid,other,060816118002,060855091084
high,mid,other,060816118002,060855091084
mid,mid,other,060816118002,060855091084
mid,mid,other,060816118002,060855091084
high,high,other,060816118002,060855091084
mid,high,other,060816118002,060855091084
mid,high,other,060816118002,060855091092
mid,mid,other,060816118002,060855092011
low,mid,other,060816118002,060855092013
mid,mid,other,060816118002,060855092014
mid,high,other,060816118002,060855092014
mid,high,other,060816118002,060855092014
mid,high,other,060816118002,060855092014
mid,high,other,060816118002,060855092021
mid,high,goods_prod,060816118002,060855092023
mid,high,goods_prod,060816118002,060855092023
mid,high,goods_prod,060816118002,060855092023
mid,high,trade_trans_util,060816118002,060855093021
mid,mid,other,060816118002,060855093033
mid,mid,other,060816118002,060855093041
mid,low,other,060816118002,060855093041
mid,mid,other,060816118002,060855093041
mid,high,goods_prod,060816118002,060855093042
low,mid,other,060816118002,060855094013
high,mid,other,060816118002,060855094031
mid,high,other,060816118002,060855094043
mid,low,trade_trans_util,060816118002,060855094044
mid,low,goods_prod,060816118002,060855094044
mid,low,other,060816118002,060855096001
low,mid,trade_trans_util,060816118002,060855096001
high,mid,trade_trans_util,060816118002,060855096001
low,mid,other,060816118002,060855096001
low,mid,other,060816118002,060855096001
high,low,trade_trans_util,060816118002,060855096001
low,mid,other,060816118002,060855096001
high,mid,other,060816118002,060855097003
mid,mid,other,060816118002,060855098011
high,low,other,060816118002,060855100013
mid,high,other,060816118002,060855100023
low,low,other,060816118002,060855103001
mid,mid,other,060816118002,060855103002
low,mid,other,060816118002,060855103002
low,mid,trade_trans_util,060816118002,060855103002
mid,high,other,060816118002,060855104001
mid,low,other,060816118002,060855105001
mid,high,other,060816118002,060855106001
mid,mid,other,060816118002,060855106002
mid,mid,other,060816118002,060855106003
mid,mid,other,060816118002,060855106003
low,mid,other,060816118002,060855106003
low,mid,other,060816118002,060855106004
high,high,other,060816118002,060855106004
mid,mid,other,060816118002,060855106004
low,mid,other,060816118002,060855107001
mid,mid,other,060816118002,060855107001
low,mid,trade_trans_util,060816118002,060855107001
high,mid,other,060816118002,060855107002
mid,low,other,060816118002,060855107002
mid,high,other,060816118002,060855108011
mid,high,other,060816118002,060855108013
mid,high,trade_trans_util,060816118002,060855108022
high,high,trade_trans_util,060816118002,060855108022
high,mid,other,060816118002,060855108031
high,mid,other,060816118002,060855108031
low,mid,trade_trans_util,060816118002,060855110005
high,mid,other,060816118002,060855111003
high,high,goods_prod,060816118002,060855112002
mid,low,other,060816118002,060855113011
mid,mid,other,060816118002,060855113011
low,mid,other,060816118002,060855113011
mid,mid,other,060816118002,060855113011
mid,low,other,060816118002,060855113011
mid,mid,other,060816118002,060855113011
high,mid,other,060816118002,060855113021
low,mid,other,060816118002,060855113021
high,high,other,060816118002,060855113021
mid,high,other,060816118002,060855113021
high,high,other,060816118002,060855113021
high,high,other,060816118002,060855113021
mid,mid,other,060816118002,060855113021
mid,mid,other,060816118002,060855113021
mid,mid,other,060816118002,060855113021
mid,high,other,060816118002,060855113021
mid,mid,other,060816118002,060855113022
mid,low,other,060816118002,060855113022
mid,mid,other,060816118002,060855113022
low,mid,other,060816118002,060855113022
low,low,other,060816118002,060855113022
low,mid,other,060816118002,060855113022
mid,high,other,060816118002,060855113022
mid,mid,other,060816118002,060855113022
mid,mid,other,060816118002,060855113022
mid,low,other,060816118002,060855113022
low,high,other,060816118002,060855113022
low,low,other,060816118002,060855113022
mid,mid,other,060816118002,060855113022
high,mid,other,060816118002,060855113022
mid,mid,other,060816118002,060855113022
low,low,other,060816118002,060855113022
high,mid,other,060816118002,060855113022
low,high,other,060816118002,060855114001
mid,mid,other,060816118002,060855115001
low,mid,other,060816118002,060855115001
mid,mid,other,060816118002,060855115001
mid,mid,other,060816118002,060855115001
low,high,other,060816118002,060855115001
low,mid,other,060816118002,060855115001
mid,mid,other,060816118002,060855115001
high,high,other,060816118002,060855115001
mid,mid,other,060816118002,060855115002
low,mid,other,060816118002,060855115002
mid,low,other,060816118002,060855115002
mid,mid,other,060816118002,060855115002
low,mid,trade_trans_util,060816118002,060855115003
mid,high,other,060816118002,060855116081
mid,high,other,060816118002,060855116081
low,high,other,060816118002,060855116081
low,high,other,060816118002,060855116081
high,mid,other,060816118002,060855116081
mid,mid,other,060816118002,060855116081
low,high,other,060816118002,060855116081
high,high,other,060816118002,060855116081
high,mid,other,060816118002,060855116081
high,high,other,060816118002,060855116081
high,high,trade_trans_util,060816118002,060855116081
high,high,other,060816118002,060855116081
high,high,other,060816118002,060855116081
mid,high,other,060816118002,060855116081
mid,high,other,060816118002,060855116081
mid,high,other,060816118002,060855116081
mid,mid,other,060816118002,060855116081
high,high,other,060816118002,060855116081
high,mid,trade_trans_util,060816118002,060855116081
mid,high,other,060816118002,060855116081
mid,mid,other,060816118002,060855116091
mid,mid,other,060816118002,060855116091
mid,mid,other,060816118002,060855116091
mid,mid,other,060816118002,060855116091
mid,high,other,060816118002,060855116091
high,mid,other,060816118002,060855116091
mid,mid,other,060816118002,060855116091
high,high,other,060816118002,060855116091
mid,high,other,060816118002,060855116091
low,mid,other,060816118002,060855116091
high,low,goods_prod,060816118002,060855116091
mid,mid,other,060816118002,060855116091
mid,mid,other,060816118002,060855116091
mid,high,trade_trans_util,060816118002,060855116091
mid,mid,other,060816118002,060855116091
mid,mid,other,060816118002,060855116091
low,high,goods_prod,060816118002,060855116091
high,high,trade_trans_util,060816118002,060855116091
mid,mid,other,060816118002,060855116091
mid,mid,trade_trans_util,060816118002,060855116091
low,high,other,060816118002,060855117051
mid,low,other,060816118002,060855117051
mid,high,other,060816118002,060855117051
low,low,other,060816118002,060855117051
mid,high,other,060816118002,060855117051
low,high,other,060816118002,060855117051
low,high,other,060816118002,060855117051
high,high,other,060816118002,060855117051
mid,low,other,060816118002,060855117051
mid,high,other,060816118002,060855117051
mid,mid,other,060816118002,060855117051
mid,high,other,060816118002,060855117051
mid,mid,other,060816118002,060855117051
low,high,other,060816118002,060855117051
mid,high,other,060816118002,060855117051
mid,high,other,060816118002,060855117051
mid,high,other,060816118002,060855117051
low,low,goods_prod,060816118002,060855117051
low,low,other,060816118002,060855117051
low,high,other,060816118002,060855117051
high,low,other,060816118002,060855117051
mid,high,other,060816118002,060855117051
low,low,other,060816118002,060855117051
high,high,goods_prod,060816118002,060855117051
mid,low,other,060816118002,060855117051
high,high,other,060816118002,060855117051
high,high,other,060816118002,060855117051
mid,high,other,060816118002,060855117051
mid,mid,other,060816118002,060855117051
mid,low,other,060816118002,060855117051
low,high,other,060816118002,060855117051
mid,high,other,060816118002,060855130001
mid,high,other,060816118002,060855130001
low,high,other,060816118002,060855130001
high,low,other,060816119001,060014414013
mid,high,trade_trans_util,060816119001,060014415031
mid,high,goods_prod,060816119001,060014415031
mid,high,goods_prod,060816119001,060014415031
mid,high,goods_prod,060816119001,060014415031
low,high,goods_prod,060816119001,060014415031
mid,high,goods_prod,060816119001,060014415031
high,high,trade_trans_util,060816119001,060014415031
low,mid,goods_prod,060816119001,060014415031
low,high,goods_prod,060816119001,060014415031
mid,high,goods_prod,060816119001,060014415031
mid,mid,goods_prod,060816119001,060014415031
low,high,other,060816119001,060014443012
high,mid,trade_trans_util,060816119001,060014443021
mid,high,goods_prod,060816119001,060014446011
low,high,other,060816119001,060816080133
mid,low,other,060816119001,060816080231
mid,mid,other,060816119001,060816085021
low,high,other,060816119001,060816086002
mid,high,other,060816119001,060816086002
mid,high,goods_prod,060816119001,060816086003
low,low,other,060816119001,060816087002
low,mid,other,060816119001,060816087003
mid,low,other,060816119001,060816087004
low,low,other,060816119001,060816089002
low,high,trade_trans_util,060816119001,060816091001
mid,high,goods_prod,060816119001,060816091002
low,high,goods_prod,060816119001,060816091002
low,mid,goods_prod,060816119001,060816091002
mid,high,other,060816119001,060816091002
low,high,goods_prod,060816119001,060816091002
low,high,trade_trans_util,060816119001,060816091002
low,mid,goods_prod,060816119001,060816091002
mid,mid,other,060816119001,060816092012
mid,mid,other,060816119001,060816092021
mid,high,goods_prod,060816119001,060816096032
mid,high,goods_prod,060816119001,060816096033
low,low,other,060816119001,060816098004
low,mid,other,060816119001,060816099002
low,mid,other,060816119001,060816099002
mid,high,trade_trans_util,060816119001,060816100001
low,mid,trade_trans_util,060816119001,060816102011
mid,mid,other,060816119001,060816102011
mid,mid,other,060816119001,060816102011
low,mid,other,060816119001,060816102011
low,high,other,060816119001,060816102011
low,mid,other,060816119001,060816102011
mid,high,other,060816119001,060816102011
mid,mid,trade_trans_util,060816119001,060816102012
mid,mid,goods_prod,060816119001,060816102012
mid,high,other,060816119001,060816102014
mid,high,other,060816119001,060816102014
low,low,other,060816119001,060816102021
low,high,trade_trans_util,060816119001,060816102021
mid,high,other,060816119001,060816102021
mid,low,other,060816119001,060816102021
mid,mid,trade_trans_util,060816119001,060816102021
mid,mid,other,060816119001,060816102021
mid,high,other,060816119001,060816102021
mid,high,goods_prod,060816119001,060816102021
mid,mid,other,060816119001,060816102021
mid,high,other,060816119001,060816102021
mid,mid,other,060816119001,060816102021
mid,low,other,060816119001,060816102021
mid,high,other,060816119001,060816102021
low,low,other,060816119001,060816102021
mid,low,other,060816119001,060816102021
mid,high,other,060816119001,060816102021
low,low,other,060816119001,060816102021
low,high,other,060816119001,060816103021
mid,high,other,060816119001,060816103021
mid,high,other,060816119001,060816103021
mid,high,other,060816119001,060816103021
mid,mid,other,060816119001,060816103021
low,high,other,060816119001,060816103021
mid,high,other,060816119001,060816103021
mid,mid,other,060816119001,060816103021
mid,high,other,060816119001,060816103021
mid,high,other,060816119001,060816103021
low,high,other,060816119001,060816103021
high,high,other,060816119001,060816103042
low,high,other,060816119001,060816103042
mid,high,other,060816119001,060816103042
mid,high,other,060816119001,060816103042
low,mid,other,060816119001,060816103042
mid,high,goods_prod,060816119001,060816103042
mid,high,trade_trans_util,060816119001,060816103043
mid,high,trade_trans_util,060816119001,060816103043
low,mid,other,060816119001,060816103043
mid,mid,other,060816119001,060816103043
mid,mid,trade_trans_util,060816119001,060816103043
mid,high,other,060816119001,060816104001
high,low,other,060816119001,060816104002
mid,low,other,060816119001,060816104002
mid,high,other,060816119001,060816105001
mid,mid,goods_prod,060816119001,060816105001
high,high,other,060816119001,060816105002
high,high,other,060816119001,060816105002
low,mid,other,060816119001,060816105002
mid,high,other,060816119001,060816105002
low,low,other,060816119001,060816106023
low,mid,goods_prod,060816119001,060816106023
high,high,other,060816119001,060816107001
mid,low,other,060816119001,060816111003
low,mid,other,060816119001,060816112001
low,high,other,060816119001,060816112001
mid,high,other,060816119001,060816114001
mid,high,other,060816119001,060816114001
mid,high,other,060816119001,060816115001
mid,high,other,060816119001,060816115001
mid,high,other,060816119001,060816115001
mid,mid,other,060816119001,060816115001
mid,low,other,060816119001,060816116001
mid,low,other,060816119001,060816117001
low,mid,other,060816119001,060816117002
low,mid,other,060816119001,060816117002
low,high,other,060816119001,060816117002
high,low,other,060816119001,060816117003
mid,high,other,060816119001,060816117004
low,low,other,060816119001,060816117004
mid,high,other,060816119001,060816117004
mid,high,other,060816119001,060816117004
mid,high,other,060816119001,060816117004
mid,mid,other,060816119001,060816117004
low,high,goods_prod,060816119001,060816117004
mid,high,other,060816119001,060816117004
low,high,other,060816119001,060816117004
low,high,other,060816119001,060816117004
mid,high,other,060816119001,060816117004
mid,high,other,060816119001,060816117004
mid,high,other,060816119001,060816117004
mid,high,other,060816119001,060816118001
high,high,other,060816119001,060816118001
mid,high,other,060816119001,060816118001
high,high,trade_trans_util,060816119001,060816118001
mid,mid,other,060816119001,060816118001
high,mid,other,060816119001,060816118001
mid,low,other,060816119001,060816118001
mid,low,other,060816119001,060816118001
low,high,other,060816119001,060816118001
mid,mid,other,060816119001,060816118001
low,high,other,060816119001,060816118001
mid,high,other,060816119001,060816118001
mid,high,other,060816119001,060816118001
mid,high,other,060816119001,060816118001
mid,high,other,060816119001,060816118001
mid,low,other,060816119001,060816118001
low,high,other,060816119001,060816118001
low,high,other,060816119001,060816118002
mid,high,other,060816119001,060816118002
low,high,other,060816119001,060816118002
low,mid,other,060816119001,060816119001
low,mid,other,060816119001,060816119001
mid,low,other,060816119001,060816119001
high,mid,other,060816119001,060816119002
high,mid,other,060816119001,060816119002
mid,high,other,060816119001,060816119002
mid,low,other,060816119001,060816119003
high,low,goods_prod,060816119001,060816119004
low,high,other,060816119001,060816119005
mid,high,trade_trans_util,060816119001,060816119005
mid,mid,other,060816119001,060816119005
mid,mid,other,060816119001,060816119005
low,mid,other,060816119001,060816119005
low,high,other,060816119001,060816119005
mid,high,other,060816119001,060816119005
mid,high,other,060816119001,060816119005
low,low,other,060816119001,060816119005
mid,high,other,060816119001,060816119005
mid,high,other,060816119001,060816119005
mid,mid,other,060816119001,060816119005
mid,low,goods_prod,060816119001,060816119006
mid,low,other,060816119001,060816119006
mid,low,other,060816119001,060816119006
mid,low,other,060816119001,060816119006
low,mid,trade_trans_util,060816119001,060816120001
mid,high,other,060816119001,060816120004
mid,mid,other,060816119001,060816120004
mid,low,other,060816119001,060816120004
mid,mid,other,060816119001,060816120004
high,high,other,060816119001,060816121003
high,high,other,060816119001,060816121003
high,high,trade_trans_util,060816119001,060816121003
mid,mid,trade_trans_util,060816119001,060816121005
low,mid,trade_trans_util,060816119001,060816121005
low,mid,trade_trans_util,060816119001,060816121005
mid,mid,trade_trans_util,060816119001,060816121005
mid,low,trade_trans_util,060816119001,060816121005
high,low,other,060816119001,060816125002
high,low,other,060816119001,060816125002
low,mid,other,060816119001,060816126001
mid,high,other,060816119001,060816126002
low,high,other,060816119001,060816126003
low,low,other,060816119001,060816126003
low,mid,other,060816119001,060816126003
low,high,other,060816119001,060816126003
mid,high,other,060816119001,060816126003
low,mid,other,060816119001,060816126003
low,low,other,060816119001,060816126003
high,high,other,060816119001,060816126003
low,high,other,060816119001,060816126004
low,mid,other,060816119001,060816127001
high,low,other,060816119001,060816128002
mid,high,other,060816119001,060816129003
low,mid,other,060816119001,060816130002
low,high,other,060816119001,060816130002
low,mid,other,060816119001,060816130002
mid,high,other,060816119001,060816130002
mid,mid,other,060816119001,060816132001
mid,high,other,060816119001,060816132002
low,high,other,060816119001,060816133001
high,mid,trade_trans_util,060816119001,060816139002
low,mid,trade_trans_util,060816119001,060816139002
low,mid,goods_prod,060816119001,060816139002
high,mid,trade_trans_util,060816119001,060816139002
mid,low,other,060816119001,060816139004
mid,mid,other,060816119001,060816139005
mid,high,other,060816119001,060855046011
low,high,other,060816119001,060855046011
high,high,other,060816119001,060855046011
high,high,other,060816119001,060855046011
mid,high,other,060816119001,060855046011
low,high,other,060816119001,060855046011
low,high,other,060816119001,060855046011
high,high,trade_trans_util,060816119001,060855046011
high,mid,other,060816119001,060855046011
mid,high,other,060816119001,060855046011
low,high,other,060816119001,060855046011
low,high,other,060816119001,060855046011
mid,high,other,060816119001,060855046011
mid,mid,other,060816119001,060855046011
low,low,other,060816119001,060855046011
high,high,other,060816119001,060855046011
mid,mid,other,060816119001,060855046011
mid,high,other,060816119001,060855046011
mid,high,other,060816119001,060855046011
low,high,other,060816119001,060855046011
mid,high,other,060816119001,060855046021
mid,high,other,060816119001,060855046021
mid,high,other,060816119001,060855046021
high,high,other,060816119001,060855046021
mid,high,other,060816119001,060855046021
mid,high,other,060816119001,060855046021
mid,high,other,060816119001,060855046021
mid,high,other,060816119001,060855046021
high,high,other,060816119001,060855047001
mid,mid,other,060816119001,060855048021
low,mid,other,060816119001,060855048021
low,high,other,060816119001,060855048021
low,mid,other,060816119001,060855048051
mid,high,other,060816119001,060855048061
mid,high,other,060816119001,060855089001
low,mid,other,060816119001,060855091021
low,mid,other,060816119001,060855091051
mid,high,other,060816119001,060855091054
mid,high,other,060816119001,060855091054
mid,high,other,060816119001,060855091054
high,low,other,060816119001,060855091084
mid,high,other,060816119001,060855091084
mid,high,other,060816119001,060855091084
high,high,other,060816119001,060855091084
high,high,other,060816119001,060855091084
low,high,other,060816119001,060855091091
low,high,other,060816119001,060855091091
high,high,goods_prod,060816119001,060855092014
low,mid,other,060816119001,060855092021
mid,high,other,060816119001,060855093021
high,mid,other,060816119001,060855093031
mid,mid,other,060816119001,060855093031
low,mid,goods_prod,060816119001,060855093041
low,mid,goods_prod,060816119001,060855093041
mid,low,goods_prod,060816119001,060855093041
mid,high,other,060816119001,060855093041
mid,high,other,060816119001,060855093041
mid,high,other,060816119001,060855093041
high,low,other,060816119001,060855094013
high,low,trade_trans_util,060816119001,060855094013
mid,low,other,060816119001,060855094044
low,mid,other,060816119001,060855096001
low,mid,other,060816119001,060855096001
low,mid,other,060816119001,060855096001
low,mid,other,060816119001,060855096001
mid,mid,trade_trans_util,060816119001,060855098011
mid,high,other,060816119001,060855099011
mid,high,other,060816119001,060855100011
mid,mid,other,060816119001,060855100012
mid,low,other,060816119001,060855103001
mid,low,other,060816119001,060855103002
low,low,other,060816119001,060855103002
high,mid,other,060816119001,060855104001
mid,high,other,060816119001,060855104003
low,mid,other,060816119001,060855105002
low,mid,other,060816119001,060855105002
mid,high,other,060816119001,060855106004
mid,high,goods_prod,060816119001,060855107001
mid,high,other,060816119001,060855107001
mid,mid,goods_prod,060816119001,060855107001
mid,low,other,060816119001,060855107002
low,mid,other,060816119001,060855108021
mid,high,other,060816119001,060855108022
low,high,other,060816119001,060855108031
mid,mid,other,060816119001,060855108031
low,mid,other,060816119001,060855108032
high,low,other,060816119001,060855109001
mid,mid,other,060816119001,060855109003
mid,high,other,060816119001,060855110003
mid,high,other,060816119001,060855112004
mid,high,other,060816119001,060855113011
mid,mid,other,060816119001,060855113011
mid,mid,other,060816119001,060855113011
mid,high,other,060816119001,060855113021
low,high,other,060816119001,060855113021
mid,mid,other,060816119001,060855113021
low,mid,other,060816119001,060855113021
low,high,other,060816119001,060855113022
high,high,other,060816119001,060855113022
high,high,trade_trans_util,060816119001,060855113022
low,high,trade_trans_util,060816119001,060855113022
mid,high,other,060816119001,060855113022
mid,high,other,060816119001,060855113022
low,high,other,060816119001,060855113022
high,high,other,060816119001,060855113022
mid,mid,other,060816119001,060855113023
high,mid,other,060816119001,060855113023
mid,low,other,060816119001,060855113023
mid,mid,other,060816119001,060855115001
mid,high,other,060816119001,060855115001
mid,mid,other,060816119001,060855115001
mid,high,other,060816119001,060855115001
mid,high,trade_trans_util,060816119001,060855115002
mid,high,other,060816119001,060855115003
mid,high,other,060816119001,060855115004
high,high,other,060816119001,060855116081
mid,high,other,060816119001,060855116081
low,high,other,060816119001,060855116081
mid,high,other,060816119001,060855116081
mid,high,other,060816119001,060855116081
mid,high,other,060816119001,060855116081
mid,high,other,060816119001,060855116081
low,high,other,060816119001,060855116081
mid,mid,other,060816119001,060855116081
mid,high,other,060816119001,060855116081
mid,high,other,060816119001,060855116081
high,mid,other,060816119001,060855116081
mid,high,other,060816119001,060855116081
low,high,other,060816119001,060855116081
mid,high,trade_trans_util,060816119001,060855116081
mid,high,other,060816119001,060855116081
low,mid,other,060816119001,060855116091
mid,mid,other,060816119001,060855116091
mid,low,other,060816119001,060855116091
mid,mid,other,060816119001,060855116091
mid,high,other,060816119001,060855116091
mid,high,trade_trans_util,060816119001,060855116091
low,high,other,060816119001,060855116091
mid,low,other,060816119001,060855116091
mid,high,other,060816119001,060855116091
low,high,other,060816119001,060855116091
low,low,other,060816119001,060855116091
low,high,other,060816119001,060855116091
mid,high,other,060816119001,060855116091
high,mid,other,060816119001,060855116091
low,mid,other,060816119001,060855116091
low,mid,other,060816119001,060855116091
mid,high,other,060816119001,060855117041
low,mid,other,060816119001,060855117051
mid,high,other,060816119001,060855117051
high,high,other,060816119001,060855117051
high,high,other,060816119001,060855117051
high,low,other,060816119001,060855117051
high,high,other,060816119001,060855117051
low,mid,other,060816119001,060855117051
high,low,other,060816119001,060855117051
high,low,other,060816119001,060855117051
high,high,other,060816119001,060855117051
mid,low,other,060816119001,060855117051
high,low,other,060816119001,060855117051
low,high,other,060816119001,060855117051
low,high,other,060816119001,060855117051
low,low,other,060816119001,060855117051
mid,low,other,060816119001,060855117051
high,high,other,060816119001,060855117051
mid,high,other,060816119001,060855117051
mid,high,other,060816119001,060855117051
mid,high,other,060816119001,060855117051
high,high,other,060816119001,060855117051
high,high,other,060816119001,060855117051
mid,low,other,060816119001,060855117051
low,high,other,060816119001,060855117051
low,high,other,060816119001,060855117051
mid,high,other,060816119001,060855117051
mid,mid,other,060816119001,060855117051
high,high,other,060816119001,060855117051
mid,mid,other,060816119001,060855117051
low,high,other,060816119001,060855117051
mid,low,other,060816119001,060855117051
low,low,other,060816119001,060855117051
high,high,other,060816119001,060855117051
mid,high,other,060816119001,060855117051
mid,low,other,060816119001,060855117051
low,high,other,060816119001,060855117051
low,mid,other,060816119001,060855117051
high,mid,other,060816119001,060855130001
high,mid,other,060816119001,060855130001
high,mid,other,060816119001,060855130001
mid,mid,other,060816119001,060855130002
high,mid,other,060816119002,060014403332
high,low,other,060816119002,060014403332
mid,high,other,060816119002,060014415031
mid,mid,goods_prod,060816119002,060014415031
mid,high,other,060816119002,060014415031
mid,high,trade_trans_util,060816119002,060014415031
mid,high,goods_prod,060816119002,060014415031
mid,high,trade_trans_util,060816119002,060014415031
low,high,goods_prod,060816119002,060014415031
mid,mid,other,060816119002,060014415031
mid,high,other,060816119002,060014415031
mid,low,goods_prod,060816119002,060014415031
mid,high,goods_prod,060816119002,060014415031
mid,high,other,060816119002,060014415031
mid,high,other,060816119002,060014429001
low,mid,other,060816119002,060014429003
low,mid,other,060816119002,060014442003
high,mid,other,060816119002,060816080041
mid,mid,other,060816119002,060816080232
mid,low,other,060816119002,060816085021
mid,high,other,060816119002,060816086002
mid,high,other,060816119002,060816086003
mid,mid,goods_prod,060816119002,060816086003
mid,high,other,060816119002,060816086003
low,mid,other,060816119002,060816087002
low,low,other,060816119002,060816087003
low,mid,other,060816119002,060816090001
mid,high,other,060816119002,060816091001
low,high,other,060816119002,060816091001
low,low,goods_prod,060816119002,060816091001
low,high,other,060816119002,060816091001
high,low,other,060816119002,060816091001
mid,high,goods_prod,060816119002,060816091001
low,mid,trade_trans_util,060816119002,060816091002
low,mid,trade_trans_util,060816119002,060816091002
mid,mid,trade_trans_util,060816119002,060816091002
mid,high,other,060816119002,060816092022
mid,mid,other,060816119002,060816092022
low,high,other,060816119002,060816092022
low,high,other,060816119002,060816092022
low,high,other,060816119002,060816092022
low,mid,other,060816119002,060816092022
mid,mid,other,060816119002,060816093001
low,mid,other,060816119002,060816096011
low,mid,other,060816119002,060816096011
low,high,goods_prod,060816119002,060816096032
low,high,goods_prod,060816119002,060816096033
mid,mid,other,060816119002,060816099001
mid,mid,other,060816119002,060816099002
mid,mid,other,060816119002,060816099002
low,high,other,060816119002,060816100001
mid,high,other,060816119002,060816100001
high,high,other,060816119002,060816100001
mid,high,other,060816119002,060816100001
mid,high,other,060816119002,060816102011
mid,high,trade_trans_util,060816119002,060816102012
mid,high,trade_trans_util,060816119002,060816102012
mid,mid,other,060816119002,060816102013
mid,high,other,060816119002,060816102014
high,high,other,060816119002,060816102014
mid,high,other,060816119002,060816102014
mid,high,other,060816119002,060816102014
mid,high,other,060816119002,060816102014
mid,mid,other,060816119002,060816102021
mid,high,other,060816119002,060816102021
high,high,trade_trans_util,060816119002,060816102021
low,high,other,060816119002,060816102021
low,mid,trade_trans_util,060816119002,060816102021
mid,mid,other,060816119002,060816102021
mid,mid,other,060816119002,060816102021
high,high,trade_trans_util,060816119002,060816102021
low,high,other,060816119002,060816102021
mid,high,other,060816119002,060816102021
mid,high,other,060816119002,060816102021
high,high,other,060816119002,060816102021
low,high,other,060816119002,060816102021
high,mid,other,060816119002,060816102021
low,high,other,060816119002,060816102021
high,high,other,060816119002,060816102021
mid,mid,other,060816119002,060816102021
low,mid,other,060816119002,060816102021
mid,high,other,060816119002,060816102021
high,high,other,060816119002,060816102021
high,high,other,060816119002,060816102021
mid,high,other,060816119002,060816102021
high,high,other,060816119002,060816103021
mid,high,trade_trans_util,060816119002,060816103021
low,high,other,060816119002,060816103021
mid,high,other,060816119002,060816103021
mid,low,other,060816119002,060816103021
mid,mid,other,060816119002,060816103042
mid,mid,other,060816119002,060816103042
mid,high,other,060816119002,060816103043
mid,high,other,060816119002,060816103043
mid,high,other,060816119002,060816103043
low,low,other,060816119002,060816104001
mid,low,other,060816119002,060816104002
mid,high,goods_prod,060816119002,060816105001
mid,high,other,060816119002,060816105001
mid,high,other,060816119002,060816105001
high,high,other,060816119002,060816105001
mid,high,goods_prod,060816119002,060816105002
mid,high,trade_trans_util,060816119002,060816105002
mid,low,other,060816119002,060816105002
mid,high,other,060816119002,060816105002
mid,high,goods_prod,060816119002,060816105002
mid,mid,goods_prod,060816119002,060816106023
low,low,trade_trans_util,060816119002,060816107001
mid,mid,other,060816119002,060816111002
mid,mid,other,060816119002,060816111002
mid,mid,other,060816119002,060816113002
mid,high,other,060816119002,060816114001
low,high,other,060816119002,060816114003
mid,high,other,060816119002,060816114004
low,high,other,060816119002,060816115001
mid,low,other,060816119002,060816115002
mid,mid,goods_prod,060816119002,060816117001
mid,high,other,060816119002,060816117002
mid,high,other,060816119002,060816117002
low,low,other,060816119002,060816117003
mid,low,other,060816119002,060816117004
low,low,other,060816119002,060816117004
mid,mid,other,060816119002,060816117004
low,high,other,060816119002,060816117004
low,high,other,060816119002,060816117004
low,high,other,060816119002,060816117004
high,high,other,060816119002,060816117004
low,high,goods_prod,060816119002,060816117004
low,high,other,060816119002,060816117004
mid,high,other,060816119002,060816117004
low,low,other,060816119002,060816117004
low,high,other,060816119002,060816117004
low,high,other,060816119002,060816117004
low,high,other,060816119002,060816117004
low,high,other,060816119002,060816117004
mid,high,other,060816119002,060816117004
mid,high,other,060816119002,060816117004
low,high,other,060816119002,060816118001
low,mid,other,060816119002,060816118001
