age,earnings,industry,home_geoid,work_geoid
high,high,other,060816120001,060816132004
mid,high,other,060816120001,060816132004
mid,high,other,060816120001,060816139004
mid,high,other,060816120001,060816139004
high,high,other,060816120001,060816139004
mid,high,other,060816120001,060816139005
high,high,other,060816120001,060855046011
mid,mid,trade_trans_util,060816120001,060855046011
high,high,other,060816120001,060855046011
mid,high,other,060816120001,060855046011
high,high,trade_trans_util,060816120001,060855046011
mid,mid,other,060816120001,060855046011
low,high,other,060816120001,060855046011
low,high,other,060816120001,060855046011
low,high,other,060816120001,060855046011
low,mid,trade_trans_util,060816120001,060855046011
mid,high,trade_trans_util,060816120001,060855046011
low,high,trade_trans_util,060816120001,060855046021
mid,high,trade_trans_util,060816120001,060855046021
low,high,trade_trans_util,060816120001,060855046021
low,low,other,060816120001,060855048021
low,low,other,060816120001,060855048021
mid,low,other,060816120001,060855048021
low,low,other,060816120001,060855084032
low,high,other,060816120001,060855085041
mid,high,other,060816120001,060855086022
low,low,trade_trans_util,060816120001,060855087042
low,low,trade_trans_util,060816120001,060855087042
high,low,trade_trans_util,060816120001,060855087042
mid,high,other,060816120001,060855091021
mid,low,other,060816120001,060855091022
mid,mid,other,060816120001,060855091051
mid,high,other,060816120001,060855091053
mid,mid,other,060816120001,060855091054
low,low,other,060816120001,060855091081
mid,high,other,060816120001,060855091084
mid,high,other,060816120001,060855091084
mid,high,other,060816120001,060855091084
mid,high,goods_prod,060816120001,060855091084
low,high,other,060816120001,060855091084
mid,high,other,060816120001,060855091092
low,mid,other,060816120001,060855092021
low,mid,other,060816120001,060855092022
high,low,goods_prod,060816120001,060855093041
low,low,goods_prod,060816120001,060855093041
mid,low,goods_prod,060816120001,060855093041
high,mid,goods_prod,060816120001,060855093041
mid,mid,goods_prod,060816120001,060855093041
high,low,goods_prod,060816120001,060855093041
mid,high,goods_prod,060816120001,060855093042
mid,high,other,060816120001,060855094044
mid,high,other,060816120001,060855096001
mid,mid,other,060816120001,060855097003
mid,high,other,060816120001,060855099011
mid,mid,other,060816120001,060855099011
mid,mid,other,060816120001,060855100011
mid,high,other,060816120001,060855100014
mid,high,other,060816120001,060855102002
mid,mid,other,060816120001,060855105002
mid,mid,other,060816120001,060855105002
high,high,other,060816120001,060855106001
low,mid,other,060816120001,060855106003
mid,mid,other,060816120001,060855106003
high,high,trade_trans_util,060816120001,060855107001
low,mid,goods_prod,060816120001,060855107001
high,low,trade_trans_util,060816120001,060855107001
high,low,goods_prod,060816120001,060855107001
mid,low,other,060816120001,060855108011
high,high,other,060816120001,060855108013
high,mid,goods_prod,060816120001,060855108013
high,mid,other,060816120001,060855108013
mid,mid,goods_prod,060816120001,060855108013
mid,high,other,060816120001,060855108013
mid,mid,other,060816120001,060855108022
low,low,other,060816120001,060855108031
mid,high,other,060816120001,060855112001
mid,high,other,060816120001,060855112003
low,mid,other,060816120001,060855113011
high,low,other,060816120001,060855113011
high,mid,other,060816120001,060855113011
low,mid,other,060816120001,060855113021
low,low,other,060816120001,060855113021
low,mid,other,060816120001,060855113021
low,high,other,060816120001,060855113021
low,high,other,060816120001,060855113021
low,high,other,060816120001,060855113021
low,mid,other,060816120001,060855113021
low,low,other,060816120001,060855113021
mid,low,other,060816120001,060855113021
high,low,other,060816120001,060855113021
mid,low,trade_trans_util,060816120001,060855113021
low,high,other,060816120001,060855113022
low,high,other,060816120001,060855113022
low,high,other,060816120001,060855113022
low,high,other,060816120001,060855113022
low,high,other,060816120001,060855113022
mid,high,other,060816120001,060855113022
low,low,other,060816120001,060855113022
mid,mid,other,060816120001,060855113022
low,mid,other,060816120001,060855113022
mid,high,other,060816120001,060855113022
mid,high,other,060816120001,060855113023
high,high,other,060816120001,060855113023
high,mid,other,060816120001,060855115001
high,mid,other,060816120001,060855115001
low,mid,other,060816120001,060855115001
mid,mid,goods_prod,060816120001,060855115002
low,mid,other,060816120001,060855115002
mid,mid,goods_prod,060816120001,060855115002
low,mid,goods_prod,060816120001,060855115002
mid,mid,goods_prod,060816120001,060855115002
high,high,other,060816120001,060855116081
mid,mid,other,060816120001,060855116081
low,high,other,060816120001,060855116081
mid,high,other,060816120001,060855116081
high,high,other,060816120001,060855116081
low,high,other,060816120001,060855116081
high,high,other,060816120001,060855116081
mid,mid,other,060816120001,060855116081
mid,high,other,060816120001,060855116081
low,mid,other,060816120001,060855116081
low,mid,other,060816120001,060855116081
high,mid,other,060816120001,060855116081
mid,high,other,060816120001,060855116081
mid,mid,other,060816120001,060855116081
mid,high,other,060816120001,060855116081
low,high,other,060816120001,060855116081
mid,mid,trade_trans_util,060816120001,060855116081
low,high,other,060816120001,060855116091
mid,mid,other,060816120001,060855116091
mid,high,trade_trans_util,060816120001,060855116091
high,high,other,060816120001,060855116091
low,high,other,060816120001,060855116091
low,low,other,060816120001,060855116091
low,mid,other,060816120001,060855116091
mid,mid,other,060816120001,060855116091
mid,high,other,060816120001,060855116091
mid,high,other,060816120001,060855116091
low,high,other,060816120001,060855116091
low,high,trade_trans_util,060816120001,060855116091
mid,mid,other,060816120001,060855116091
mid,mid,other,060816120001,060855116091
mid,high,other,060816120001,060855116091
low,high,other,060816120001,060855116091
mid,high,other,060816120001,060855116091
high,high,other,060816120001,060855117051
low,high,other,060816120001,060855117051
high,low,other,060816120001,060855117051
high,high,other,060816120001,060855117051
mid,high,other,060816120001,060855117051
low,high,other,060816120001,060855117051
low,mid,other,060816120001,060855117051
mid,high,other,060816120001,060855117051
low,high,other,060816120001,060855117051
mid,low,other,060816120001,060855117051
low,high,other,060816120001,060855117051
low,low,other,060816120001,060855117051
low,high,other,060816120001,060855117051
low,mid,other,060816120001,060855117051
high,high,other,060816120001,060855117051
high,mid,other,060816120001,060855117051
high,high,other,060816120001,060855117051
high,high,other,060816120001,060855117051
mid,high,goods_prod,060816120001,060855117051
high,low,other,060816120001,060855117051
low,high,other,060816120001,060855117051
high,low,other,060816120001,060855117051
high,low,other,060816120001,060855117051
high,mid,other,060816120001,060855117051
low,high,other,060816120001,060855117051
low,low,other,060816120001,060855117051
low,low,goods_prod,060816120001,060855117051
mid,high,other,060816120001,060855130001
mid,high,goods_prod,060816120002,060014415031
low,high,other,060816120002,060014415031
mid,high,goods_prod,060816120002,060014415031
low,mid,other,060816120002,060014415031
low,mid,other,060816120002,060014415031
mid,high,goods_prod,060816120002,060014415031
high,high,other,060816120002,060014415031
mid,mid,other,060816120002,060014415031
mid,high,goods_prod,060816120002,060014415031
mid,mid,goods_prod,060816120002,060014415031
mid,mid,trade_trans_util,060816120002,060014415031
high,high,other,060816120002,060014415031
mid,high,other,060816120002,060014415031
low,high,other,060816120002,060014428001
low,high,other,060816120002,060014428001
mid,high,other,060816120002,060014441001
high,low,other,060816120002,060014443022
high,high,other,060816120002,060014445004
high,high,trade_trans_util,060816120002,060014445004
low,low,other,060816120002,060816080012
low,low,other,060816120002,060816080232
mid,mid,other,060816120002,060816086002
mid,mid,goods_prod,060816120002,060816086002
low,mid,goods_prod,060816120002,060816086003
mid,high,goods_prod,060816120002,060816086003
low,high,goods_prod,060816120002,060816086003
high,high,goods_prod,060816120002,060816086003
mid,mid,other,060816120002,060816087003
mid,mid,other,060816120002,060816087003
low,low,other,060816120002,060816087004
low,high,other,060816120002,060816089002
low,low,other,060816120002,060816091001
high,high,other,060816120002,060816091001
high,high,other,060816120002,060816091001
mid,mid,other,060816120002,060816091001
low,mid,goods_prod,060816120002,060816091001
mid,low,goods_prod,060816120002,060816091001
high,high,goods_prod,060816120002,060816091001
high,low,goods_prod,060816120002,060816091001
high,mid,other,060816120002,060816091001
mid,high,other,060816120002,060816091002
mid,low,trade_trans_util,060816120002,060816091002
low,mid,other,060816120002,060816091002
mid,high,other,060816120002,060816091002
mid,mid,trade_trans_util,060816120002,060816091002
mid,low,trade_trans_util,060816120002,060816091002
mid,mid,trade_trans_util,060816120002,060816091002
low,high,trade_trans_util,060816120002,060816091002
low,high,other,060816120002,060816091002
high,high,other,060816120002,060816091002
mid,mid,other,060816120002,060816091002
low,high,trade_trans_util,060816120002,060816091002
low,high,other,060816120002,060816091002
low,low,trade_trans_util,060816120002,060816091002
low,low,other,060816120002,060816091002
low,high,trade_trans_util,060816120002,060816092012
low,low,other,060816120002,060816092013
mid,low,other,060816120002,060816092021
high,low,other,060816120002,060816092021
high,mid,other,060816120002,060816092021
mid,low,other,060816120002,060816092021
mid,low,other,060816120002,060816092022
mid,mid,other,060816120002,060816092022
mid,low,other,060816120002,060816092022
mid,low,other,060816120002,060816092022
mid,mid,other,060816120002,060816092022
mid,high,other,060816120002,060816092022
mid,mid,other,060816120002,060816092022
mid,low,trade_trans_util,060816120002,060816093001
mid,low,other,060816120002,060816095001
low,high,other,060816120002,060816098002
high,high,other,060816120002,060816098002
high,high,other,060816120002,060816098004
high,low,other,060816120002,060816098004
high,mid,other,060816120002,060816100001
high,mid,other,060816120002,060816100001
low,low,other,060816120002,060816100003
low,high,other,060816120002,060816102011
low,low,trade_trans_util,060816120002,060816102011
mid,low,other,060816120002,060816102011
low,low,other,060816120002,060816102011
high,low,goods_prod,060816120002,060816102011
low,low,other,060816120002,060816102011
low,mid,other,060816120002,060816102014
low,mid,other,060816120002,060816102014
mid,mid,other,060816120002,060816102014
low,high,other,060816120002,060816102021
low,mid,other,060816120002,060816102021
high,high,other,060816120002,060816102021
mid,high,other,060816120002,060816102021
mid,low,other,060816120002,060816102021
mid,high,other,060816120002,060816102021
mid,mid,other,060816120002,060816102021
high,mid,other,060816120002,060816102021
low,high,other,060816120002,060816102021
mid,mid,other,060816120002,060816102021
low,high,other,060816120002,060816102021
low,high,trade_trans_util,060816120002,060816102021
mid,low,other,060816120002,060816102021
mid,low,other,060816120002,060816102021
mid,mid,other,060816120002,060816102021
mid,mid,trade_trans_util,060816120002,060816102021
mid,high,other,060816120002,060816102021
mid,high,other,060816120002,060816102021
mid,mid,trade_trans_util,060816120002,060816102021
mid,mid,trade_trans_util,060816120002,060816102021
low,mid,other,060816120002,060816102021
mid,mid,other,060816120002,060816102021
mid,high,trade_trans_util,060816120002,060816102021
mid,mid,other,060816120002,060816102032
low,mid,other,060816120002,060816102032
low,mid,other,060816120002,060816102032
low,high,trade_trans_util,060816120002,060816103021
high,high,goods_prod,060816120002,060816103021
high,high,other,060816120002,060816103021
mid,high,other,060816120002,060816103021
mid,high,other,060816120002,060816103021
high,high,other,060816120002,060816103021
low,high,other,060816120002,060816103021
mid,high,other,060816120002,060816103021
low,high,other,060816120002,060816103021
mid,low,other,060816120002,060816103021
mid,high,other,060816120002,060816103021
mid,high,other,060816120002,060816103021
low,low,other,060816120002,060816104001
low,mid,goods_prod,060816120002,060816104002
mid,mid,goods_prod,060816120002,060816104002
mid,high,other,060816120002,060816105001
mid,mid,other,060816120002,060816105001
mid,low,other,060816120002,060816105001
low,high,goods_prod,060816120002,060816105001
mid,high,goods_prod,060816120002,060816105001
mid,high,other,060816120002,060816105001
high,mid,other,060816120002,060816105001
high,mid,goods_prod,060816120002,060816105001
mid,mid,other,060816120002,060816105001
high,mid,other,060816120002,060816105001
mid,mid,other,060816120002,060816105002
mid,mid,other,060816120002,060816105002
mid,mid,other,060816120002,060816105002
mid,mid,other,060816120002,060816105002
low,mid,other,060816120002,060816105002
low,mid,other,060816120002,060816105004
mid,mid,other,060816120002,060816106011
mid,mid,other,060816120002,060816106012
high,mid,other,060816120002,060816106021
low,mid,other,060816120002,060816106023
low,mid,other,060816120002,060816106023
low,mid,other,060816120002,060816106023
mid,mid,other,060816120002,060816106023
mid,mid,trade_trans_util,060816120002,060816107001
mid,high,other,060816120002,060816109003
low,high,other,060816120002,060816110001
low,low,other,060816120002,060816110001
high,mid,other,060816120002,060816111001
high,mid,other,060816120002,060816111002
low,low,other,060816120002,060816112001
low,low,other,060816120002,060816113001
mid,low,other,060816120002,060816113002
mid,high,other,060816120002,060816114001
high,high,other,060816120002,060816114002
mid,high,other,060816120002,060816114004
mid,high,other,060816120002,060816114004
mid,high,other,060816120002,060816115001
high,low,other,060816120002,060816117001
low,low,other,060816120002,060816117002
low,mid,other,060816120002,060816117002
mid,high,other,060816120002,060816117004
mid,high,other,060816120002,060816117004
mid,high,other,060816120002,060816117004
mid,high,other,060816120002,060816117004
mid,high,other,060816120002,060816117004
mid,mid,other,060816120002,060816117004
mid,high,other,060816120002,060816117004
high,high,other,060816120002,060816117004
low,high,other,060816120002,060816117004
mid,high,other,060816120002,060816117004
mid,high,other,060816120002,060816117004
high,high,other,060816120002,060816117004
low,high,other,060816120002,060816117004
mid,high,other,060816120002,060816117004
mid,mid,other,060816120002,060816118001
low,mid,other,060816120002,060816118001
low,mid,goods_prod,060816120002,060816118001
mid,low,other,060816120002,060816118001
mid,high,other,060816120002,060816118001
mid,high,other,060816120002,060816118001
low,low,other,060816120002,060816118001
mid,mid,other,060816120002,060816118001
mid,high,trade_trans_util,060816120002,060816118001
low,mid,other,060816120002,060816118001
mid,mid,other,060816120002,060816118001
low,high,goods_prod,060816120002,060816118001
low,low,goods_prod,060816120002,060816118001
mid,low,other,060816120002,060816118001
low,high,other,060816120002,060816118001
mid,high,other,060816120002,060816118001
high,high,other,060816120002,060816118002
mid,mid,other,060816120002,060816118002
mid,mid,other,060816120002,060816118002
low,mid,other,060816120002,060816118002
high,high,other,060816120002,060816118002
mid,mid,other,060816120002,060816118002
mid,high,other,060816120002,060816118002
low,mid,other,060816120002,060816119001
low,high,other,060816120002,060816119001
low,mid,other,060816120002,060816119001
mid,high,other,060816120002,060816119001
low,mid,other,060816120002,060816119005
mid,mid,trade_trans_util,060816120002,060816119005
low,high,other,060816120002,060816119006
low,low,other,060816120002,060816119006
low,low,other,060816120002,060816120001
mid,low,other,060816120002,060816120001
low,low,other,060816120002,060816120001
mid,low,other,060816120002,060816120002
high,mid,goods_prod,060816120002,060816120002
high,high,other,060816120002,060816120003
mid,mid,other,060816120002,060816120003
mid,mid,other,060816120002,060816120004
mid,high,other,060816120002,060816120004
mid,mid,other,060816120002,060816120004
low,mid,other,060816120002,060816120004
mid,mid,other,060816120002,060816120004
high,low,other,060816120002,060816120004
mid,low,other,060816120002,060816120004
mid,high,other,060816120002,060816120004
mid,mid,other,060816120002,060816120004
high,mid,other,060816120002,060816120004
high,mid,other,060816120002,060816120004
mid,mid,other,060816120002,060816120004
mid,high,other,060816120002,060816120004
high,mid,other,060816120002,060816121003
high,high,trade_trans_util,060816120002,060816121005
high,mid,trade_trans_util,060816120002,060816121005
mid,high,trade_trans_util,060816120002,060816121005
mid,mid,trade_trans_util,060816120002,060816121005
low,mid,trade_trans_util,060816120002,060816121005
low,mid,other,060816120002,060816125001
low,mid,other,060816120002,060816125001
mid,high,other,060816120002,060816125003
low,high,other,060816120002,060816125003
low,mid,other,060816120002,060816125003
high,high,other,060816120002,060816125003
low,high,other,060816120002,060816125003
mid,high,other,060816120002,060816125003
mid,low,trade_trans_util,060816120002,060816126002
mid,high,trade_trans_util,060816120002,060816126002
low,mid,trade_trans_util,060816120002,060816126003
mid,mid,trade_trans_util,060816120002,060816126003
mid,mid,trade_trans_util,060816120002,060816126003
mid,mid,trade_trans_util,060816120002,060816126003
mid,low,trade_trans_util,060816120002,060816126003
mid,mid,other,060816120002,060816126003
high,mid,trade_trans_util,060816120002,060816129001
mid,mid,other,060816120002,060816129003
high,low,other,060816120002,060816130002
mid,low,other,060816120002,060816130002
mid,high,other,060816120002,060816130002
high,high,other,060816120002,060816130002
mid,high,other,060816120002,060816130002
mid,high,other,060816120002,060816132002
high,high,goods_prod,060816120002,060816132004
mid,mid,goods_prod,060816120002,060816132004
mid,high,other,060816120002,060816133001
mid,mid,other,060816120002,060816133001
mid,high,other,060816120002,060816133001
mid,mid,other,060816120002,060816133002
mid,high,other,060816120002,060816139002
mid,high,other,060816120002,060816139002
mid,high,other,060816120002,060816139004
mid,high,other,060816120002,060816139004
mid,high,other,060816120002,060816139004
mid,high,other,060816120002,060816139004
mid,high,other,060816120002,060816139004
mid,high,other,060816120002,060855046011
mid,mid,other,060816120002,060855046011
mid,mid,other,060816120002,060855046011
mid,mid,other,060816120002,060855046011
mid,high,other,060816120002,060855046011
mid,high,other,060816120002,060855046011
mid,high,other,060816120002,060855046011
mid,high,trade_trans_util,060816120002,060855046011
high,high,other,060816120002,060855046011
mid,high,other,060816120002,060855046011
mid,mid,other,060816120002,060855046011
high,mid,other,060816120002,060855046011
mid,high,other,060816120002,060855046011
mid,high,trade_trans_util,060816120002,060855046011
mid,high,other,060816120002,060855046011
mid,high,other,060816120002,060855046011
mid,high,other,060816120002,060855046011
mid,high,other,060816120002,060855046021
mid,high,other,060816120002,060855046021
low,low,trade_trans_util,060816120002,060855047001
low,low,trade_trans_util,060816120002,060855048021
mid,low,other,060816120002,060855048023
mid,high,other,060816120002,060855083012
low,high,trade_trans_util,060816120002,060855087042
low,high,other,060816120002,060855087042
mid,high,goods_prod,060816120002,060855091021
mid,high,goods_prod,060816120002,060855091021
mid,high,other,060816120002,060855091021
high,low,other,060816120002,060855091022
mid,high,other,060816120002,060855091051
low,high,other,060816120002,060855091054
high,high,other,060816120002,060855091054
low,high,other,060816120002,060855091054
high,high,other,060816120002,060855091082
mid,high,other,060816120002,060855091084
high,high,other,060816120002,060855091084
high,high,other,060816120002,060855091084
high,mid,other,060816120002,060855091084
low,high,other,060816120002,060855091084
high,high,other,060816120002,060855091091
low,low,other,060816120002,060855092023
high,high,other,060816120002,060855093041
high,high,other,060816120002,060855093041
high,mid,other,060816120002,060855093041
high,mid,trade_trans_util,060816120002,060855093041
mid,high,trade_trans_util,060816120002,060855093041
high,mid,other,060816120002,060855093041
high,high,goods_prod,060816120002,060855093041
high,high,goods_prod,060816120002,060855093041
high,high,other,060816120002,060855093041
low,low,other,060816120002,060855093042
mid,low,other,060816120002,060855094032
low,low,other,060816120002,060855094032
mid,high,other,060816120002,060855094041
low,high,other,060816120002,060855094044
mid,high,other,060816120002,060855094044
low,mid,other,060816120002,060855096001
low,high,other,060816120002,060855096001
high,mid,other,060816120002,060855096001
low,high,other,060816120002,060855096001
low,mid,other,060816120002,060855096002
mid,high,other,060816120002,060855097001
low,high,other,060816120002,060855098021
high,high,other,060816120002,060855099011
high,high,other,060816120002,060855099011
high,mid,other,060816120002,060855099021
low,mid,other,060816120002,060855100023
low,low,other,060816120002,060855103002
high,low,other,060816120002,060855103002
low,low,other,060816120002,060855107001
low,high,other,060816120002,060855107003
mid,mid,other,060816120002,060855108011
high,high,trade_trans_util,060816120002,060855108013
high,high,goods_prod,060816120002,060855108013
mid,high,other,060816120002,060855108032
high,low,other,060816120002,060855109001
high,low,other,060816120002,060855109002
low,low,other,060816120002,060855110002
low,low,other,060816120002,060855110004
low,low,other,060816120002,060855111001
low,low,other,060816120002,060855111002
mid,mid,other,060816120002,060855112004
low,high,other,060816120002,060855113011
low,mid,other,060816120002,060855113011
high,mid,other,060816120002,060855113011
mid,mid,other,060816120002,060855113011
mid,mid,other,060816120002,060855113011
high,mid,other,060816120002,060855113012
mid,high,other,060816120002,060855113021
high,high,other,060816120002,060855113021
high,mid,other,060816120002,060855113021
mid,mid,other,060816120002,060855113021
mid,high,other,060816120002,060855113021
high,low,other,060816120002,060855113022
mid,low,other,060816120002,060855113022
mid,high,other,060816120002,060855113022
low,mid,other,060816120002,060855113022
high,high,other,060816120002,060855113022
mid,high,other,060816120002,060855113022
high,low,other,060816120002,060855113022
mid,low,other,060816120002,060855113022
high,mid,other,060816120002,060855113023
mid,mid,other,060816120002,060855113023
high,mid,other,060816120002,060855115002
high,high,other,060816120002,060855115002
low,mid,other,060816120002,060855115002
high,mid,other,060816120002,060855115003
low,high,other,060816120002,060855116081
mid,high,other,060816120002,060855116081
high,low,other,060816120002,060855116081
low,high,other,060816120002,060855116081
low,high,other,060816120002,060855116081
low,low,other,060816120002,060855116081
mid,high,trade_trans_util,060816120002,060855116091
high,high,trade_trans_util,060816120002,060855116091
high,high,other,060816120002,060855116091
high,mid,other,060816120002,060855116091
mid,high,other,060816120002,060855116091
mid,mid,other,060816120002,060855116091
mid,high,other,060816120002,060855116091
mid,mid,other,060816120002,060855116091
high,mid,other,060816120002,060855116091
low,high,other,060816120002,060855116091
mid,high,other,060816120002,060855116091
mid,mid,other,060816120002,060855116091
low,high,other,060816120002,060855116091
mid,high,other,060816120002,060855116091
low,high,trade_trans_util,060816120002,060855116091
low,high,other,060816120002,060855116091
low,mid,other,060816120002,060855116091
low,high,other,060816120002,060855116091
mid,mid,other,060816120002,060855116091
low,mid,other,060816120002,060855116091
low,mid,other,060816120002,060855117051
mid,high,other,060816120002,060855117051
high,low,other,060816120002,060855117051
high,high,other,060816120002,060855117051
mid,high,other,060816120002,060855117051
high,mid,other,060816120002,060855117051
low,mid,other,060816120002,060855117051
low,high,other,060816120002,060855117051
mid,high,other,060816120002,060855117051
high,mid,other,060816120002,060855117051
mid,mid,other,060816120002,060855117051
low,high,other,060816120002,060855117051
high,low,other,060816120002,060855117051
low,mid,other,060816120002,060855117051
high,high,other,060816120002,060855117051
low,high,other,060816120002,060855117051
mid,high,other,060816120002,060855117051
mid,low,other,060816120002,060855117051
low,high,other,060816120002,060855117051
high,high,other,060816120002,060855117051
low,mid,other,060816120002,060855117051
low,high,other,060816120002,060855117051
low,high,other,060816120002,060855117051
low,high,other,060816120002,060855117051
low,high,other,060816120002,060855117051
low,low,other,060816120002,060855117051
low,high,other,060816120002,060855117051
mid,high,other,060816120002,060855117051
high,mid,other,060816120002,060855117051
mid,high,other,060816120002,060855117051
mid,low,other,060816120002,060855117051
mid,high,other,060816120002,060855117051
mid,low,other,060816120002,060855130001
mid,low,other,060816120002,060855130001
mid,low,other,060816120002,060855130001
mid,low,other,060816120002,060855130001
mid,low,other,060816120002,060855130001
low,mid,other,060816120002,060855130001
low,low,other,060816120003,060014403061
mid,high,other,060816120003,060014415011
mid,high,goods_prod,060816120003,060014415031
high,high,other,060816120003,060014415031
mid,high,trade_trans_util,060816120003,060014415031
high,high,other,060816120003,060014415031
mid,mid,other,060816120003,060014415031
low,high,other,060816120003,060014415031
mid,mid,other,060816120003,060014415031
low,low,goods_prod,060816120003,060014415031
low,high,other,060816120003,060014415031
low,high,other,060816120003,060014415031
low,mid,trade_trans_util,060816120003,060014415031
mid,high,other,060816120003,060014415031
high,high,goods_prod,060816120003,060014415031
mid,high,other,060816120003,060014442003
high,mid,goods_prod,060816120003,060014443012
mid,high,goods_prod,060816120003,060014443022
mid,high,goods_prod,060816120003,060014443022
mid,mid,other,060816120003,060816086003
mid,mid,other,060816120003,060816087002
mid,mid,other,060816120003,060816087002
low,mid,other,060816120003,060816087002
mid,mid,other,060816120003,060816087003
low,high,other,060816120003,060816089002
high,mid,other,060816120003,060816091001
mid,mid,other,060816120003,060816091001
high,mid,other,060816120003,060816091001
mid,mid,other,060816120003,060816091001
low,mid,other,060816120003,060816091002
mid,high,goods_prod,060816120003,060816091002
low,high,other,060816120003,060816091002
high,high,trade_trans_util,060816120003,060816091002
high,high,trade_trans_util,060816120003,060816091002
high,high,other,060816120003,060816091002
high,mid,goods_prod,060816120003,060816091002
low,low,trade_trans_util,060816120003,060816091002
mid,mid,other,060816120003,060816092012
mid,low,other,060816120003,060816092012
mid,high,other,060816120003,060816092021
low,low,other,060816120003,060816092022
mid,mid,other,060816120003,060816092022
mid,low,other,060816120003,060816092022
mid,high,other,060816120003,060816096032
low,low,other,060816120003,060816100003
low,mid,other,060816120003,060816102011
mid,high,goods_prod,060816120003,060816102014
mid,high,goods_prod,060816120003,060816102014
mid,mid,goods_prod,060816120003,060816102014
mid,high,other,060816120003,060816102021
mid,mid,other,060816120003,060816102021
mid,high,other,060816120003,060816102021
low,mid,trade_trans_util,060816120003,060816102021
mid,high,other,060816120003,060816102021
mid,low,trade_trans_util,060816120003,060816102021
mid,mid,other,060816120003,060816102021
low,mid,other,060816120003,060816102021
mid,low,other,060816120003,060816102021
low,mid,other,060816120003,060816102021
mid,high,other,060816120003,060816102021
mid,low,other,060816120003,060816102021
mid,mid,trade_trans_util,060816120003,060816102021
low,mid,other,060816120003,060816102021
mid,high,other,060816120003,060816102021
mid,low,other,060816120003,060816102021
low,mid,other,060816120003,060816102021
high,low,other,060816120003,060816102021
mid,low,other,060816120003,060816102021
low,low,other,060816120003,060816102021
mid,high,other,060816120003,060816102021
mid,high,other,060816120003,060816102031
mid,mid,trade_trans_util,060816120003,060816102032
mid,mid,trade_trans_util,060816120003,060816102032
mid,mid,trade_trans_util,060816120003,060816102032
low,high,other,060816120003,060816103021
mid,high,other,060816120003,060816103021
low,mid,other,060816120003,060816103021
low,low,other,060816120003,060816103021
low,mid,other,060816120003,060816103021
mid,mid,other,060816120003,060816103021
low,mid,goods_prod,060816120003,060816103021
mid,low,other,060816120003,060816103021
mid,mid,other,060816120003,060816103021
low,low,other,060816120003,060816103021
mid,low,trade_trans_util,060816120003,060816103043
mid,high,trade_trans_util,060816120003,060816103043
high,mid,goods_prod,060816120003,060816104001
high,mid,other,060816120003,060816104001
mid,mid,other,060816120003,060816105001
mid,high,goods_prod,060816120003,060816105001
low,high,other,060816120003,060816105001
low,high,other,060816120003,060816105001
mid,high,other,060816120003,060816105001
low,high,other,060816120003,060816105002
mid,mid,trade_trans_util,060816120003,060816105002
mid,high,other,060816120003,060816105002
mid,high,other,060816120003,060816105002
mid,low,other,060816120003,060816105002
mid,high,other,060816120003,060816105004
low,low,other,060816120003,060816106011
mid,mid,goods_prod,060816120003,060816106023
mid,high,goods_prod,060816120003,060816106023
high,mid,other,060816120003,060816107001
high,low,other,060816120003,060816109004
high,mid,other,060816120003,060816114001
high,high,other,060816120003,060816114001
mid,high,other,060816120003,060816114003
mid,high,other,060816120003,060816114004
high,high,other,060816120003,060816114004
mid,high,other,060816120003,060816114004
high,mid,other,060816120003,060816114004
low,mid,other,060816120003,060816115001
low,low,other,060816120003,060816117001
high,high,goods_prod,060816120003,060816117002
mid,mid,other,060816120003,060816117002
low,high,other,060816120003,060816117003
low,low,trade_trans_util,060816120003,060816117003
high,high,other,060816120003,060816117004
high,high,other,060816120003,060816117004
mid,mid,other,060816120003,060816117004
mid,high,other,060816120003,060816117004
mid,high,other,060816120003,060816117004
mid,high,trade_trans_util,060816120003,060816117004
mid,high,other,060816120003,060816117004
high,high,trade_trans_util,060816120003,060816117004
mid,mid,goods_prod,060816120003,060816118001
mid,high,other,060816120003,060816118001
mid,high,other,060816120003,060816118001
low,mid,other,060816120003,060816118001
low,low,other,060816120003,060816118001
low,low,other,060816120003,060816118001
high,mid,other,060816120003,060816118001
low,mid,other,060816120003,060816118001
mid,high,other,060816120003,060816118001
mid,mid,other,060816120003,060816118001
high,high,goods_prod,060816120003,060816118001
low,high,other,060816120003,060816118001
mid,mid,other,060816120003,060816118001
low,mid,other,060816120003,060816118001
mid,low,other,060816120003,060816118001
mid,mid,other,060816120003,060816118001
mid,mid,other,060816120003,060816118001
high,high,other,060816120003,060816118002
high,mid,other,060816120003,060816118002
mid,low,other,060816120003,060816119005
mid,high,other,060816120003,060816119005
mid,mid,other,060816120003,060816119006
high,low,other,060816120003,060816120001
high,high,other,060816120003,060816120001
low,high,other,060816120003,060816120001
mid,high,other,060816120003,060816120001
low,low,trade_trans_util,060816120003,060816120001
mid,low,other,060816120003,060816120001
low,low,other,060816120003,060816120001
mid,mid,other,060816120003,060816120002
high,high,other,060816120003,060816120002
high,mid,goods_prod,060816120003,060816120002
mid,high,goods_prod,060816120003,060816120002
high,low,goods_prod,060816120003,060816120002
high,mid,goods_prod,060816120003,060816120002
mid,low,other,060816120003,060816120002
mid,mid,goods_prod,060816120003,060816120002
mid,high,other,060816120003,060816120002
mid,mid,other,060816120003,060816120002
high,low,other,060816120003,060816120003
low,mid,other,060816120003,060816120003
